participantID,trialNumber,stimulus,sampleOrder,sampleTime,comparisonTime,condition,template
26,73,92,left,10000,20000,V,11
11,78,54,right,10000,20000,H,6
9,46,47,right,10000,20000,V,6
11,104,101,right,10000,20000,V,12
29,44,36,left,10000,20000,V,4
6,37,93,right,10000,20000,V,11
13,30,41,left,10000,20000,H,5
26,19,81,left,10000,20000,VH,9
5,78,85,right,10000,20000,V,10
13,104,67,left,10000,20000,V,8
26,71,53,right,10000,20000,H,6
12,12,108,left,10000,20000,H,12
1,65,103,right,10000,20000,V,12
7,101,8,left,10000,20000,VH,1
20,53,24,left,10000,20000,V,3
4,58,50,left,10000,20000,V,6
19,20,18,left,10000,20000,H,2
11,32,35,right,10000,20000,VH,4
23,64,11,right,10000,20000,H,2
15,10,45,left,10000,20000,V,5
23,66,52,right,10000,20000,H,6
26,64,36,right,10000,20000,V,4
19,35,93,left,10000,20000,V,11
15,24,53,right,10000,20000,V,6
21,45,106,left,10000,20000,H,12
22,77,15,right,10000,20000,V,2
28,78,90,right,10000,20000,H,10
10,90,56,right,10000,20000,V,7
7,89,61,left,10000,20000,VH,7
10,69,17,right,10000,20000,H,2
30,65,81,right,10000,20000,H,9
24,102,27,left,10000,20000,VH,3
29,104,73,left,10000,20000,V,9
5,57,56,left,10000,20000,V,7
27,54,18,right,10000,20000,V,2
12,41,92,right,10000,20000,VH,11
26,40,38,right,10000,20000,VH,5
6,18,99,left,10000,20000,VH,11
8,12,99,right,10000,20000,V,11
21,50,4,right,10000,20000,VH,1
15,90,42,left,10000,20000,V,5
16,99,101,left,10000,20000,H,12
13,9,98,right,10000,20000,V,11
18,10,99,left,10000,20000,V,11
12,87,37,right,10000,20000,VH,5
3,20,2,left,10000,20000,V,1
30,8,1,right,10000,20000,VH,1
1,51,45,right,10000,20000,VH,5
7,100,105,left,10000,20000,VH,12
3,25,37,right,10000,20000,VH,5
9,82,55,right,10000,20000,H,7
19,3,53,right,10000,20000,V,6
1,40,4,right,10000,20000,V,1
23,77,43,left,10000,20000,V,5
11,93,6,left,10000,20000,H,1
25,53,86,right,10000,20000,V,10
14,97,18,right,10000,20000,V,2
10,38,14,right,10000,20000,VH,2
1,29,101,right,10000,20000,VH,12
10,62,69,left,10000,20000,V,8
4,2,44,right,10000,20000,V,5
18,74,94,right,10000,20000,V,11
9,38,100,right,10000,20000,H,12
26,31,31,left,10000,20000,V,4
14,34,58,left,10000,20000,H,7
27,61,27,left,10000,20000,VH,3
23,102,61,left,10000,20000,VH,7
28,86,100,right,10000,20000,V,12
23,1,45,left,10000,20000,VH,5
28,67,104,left,10000,20000,V,12
22,108,81,left,10000,20000,VH,9
11,35,12,left,10000,20000,VH,2
22,68,77,left,10000,20000,VH,9
6,39,59,right,10000,20000,V,7
24,24,7,right,10000,20000,V,1
25,84,44,right,10000,20000,H,5
13,92,84,right,10000,20000,VH,10
25,5,64,left,10000,20000,V,8
5,94,70,left,10000,20000,V,8
4,25,94,left,10000,20000,V,11
15,81,1,left,10000,20000,VH,1
19,69,40,left,10000,20000,V,5
21,34,26,left,10000,20000,VH,3
20,81,73,left,10000,20000,VH,9
6,25,79,left,10000,20000,H,9
24,38,71,left,10000,20000,VH,8
11,53,19,left,10000,20000,V,3
2,10,100,right,10000,20000,V,12
17,57,83,right,10000,20000,H,10
19,26,45,left,10000,20000,VH,5
7,58,40,left,10000,20000,H,5
5,38,86,left,10000,20000,V,10
24,46,85,left,10000,20000,V,10
6,2,1,right,10000,20000,H,1
30,7,95,left,10000,20000,VH,11
18,35,3,right,10000,20000,VH,1
28,17,60,left,10000,20000,H,7
16,105,80,left,10000,20000,V,9
5,75,7,left,10000,20000,V,1
22,29,83,left,10000,20000,V,10
2,92,85,left,10000,20000,VH,10
26,108,47,left,10000,20000,VH,6
18,83,102,right,10000,20000,H,12
26,81,56,right,10000,20000,VH,7
18,31,2,left,10000,20000,VH,1
15,101,24,left,10000,20000,H,3
4,50,5,left,10000,20000,V,1
17,96,99,right,10000,20000,VH,11
7,61,6,left,10000,20000,VH,1
14,27,77,right,10000,20000,V,9
29,41,98,left,10000,20000,H,11
22,15,17,left,10000,20000,V,2
13,37,70,right,10000,20000,VH,8
1,88,88,right,10000,20000,H,10
21,104,102,left,10000,20000,V,12
22,44,80,right,10000,20000,H,9
3,45,22,right,10000,20000,V,3
28,57,63,left,10000,20000,VH,7
13,4,2,right,10000,20000,VH,1
27,3,67,right,10000,20000,VH,8
25,62,82,right,10000,20000,VH,10
17,108,58,right,10000,20000,H,7
29,54,105,left,10000,20000,VH,12
7,85,92,left,10000,20000,VH,11
7,62,91,left,10000,20000,VH,11
20,45,56,left,10000,20000,H,7
15,79,61,left,10000,20000,VH,7
21,87,9,right,10000,20000,H,1
1,100,43,left,10000,20000,H,5
3,30,76,left,10000,20000,VH,9
3,27,33,left,10000,20000,VH,4
27,97,92,right,10000,20000,H,11
23,95,2,right,10000,20000,H,1
28,13,21,right,10000,20000,H,3
16,83,60,left,10000,20000,H,7
1,56,88,right,10000,20000,VH,10
16,86,91,right,10000,20000,V,11
13,38,48,right,10000,20000,VH,6
3,100,101,left,10000,20000,VH,12
16,16,94,left,10000,20000,H,11
29,43,26,left,10000,20000,V,3
8,93,47,left,10000,20000,H,6
17,93,94,right,10000,20000,VH,11
15,25,3,left,10000,20000,VH,1
18,77,72,left,10000,20000,V,8
11,86,5,left,10000,20000,VH,1
6,107,52,right,10000,20000,H,6
18,24,26,left,10000,20000,H,3
22,14,88,left,10000,20000,V,10
11,75,72,right,10000,20000,H,8
7,3,7,right,10000,20000,H,1
12,16,106,right,10000,20000,V,12
28,100,60,left,10000,20000,V,7
25,101,37,right,10000,20000,H,5
22,98,80,left,10000,20000,H,9
11,88,66,right,10000,20000,VH,8
16,22,25,left,10000,20000,V,3
5,99,44,right,10000,20000,VH,5
28,5,103,right,10000,20000,V,12
23,84,5,left,10000,20000,H,1
19,59,34,right,10000,20000,VH,4
4,76,69,left,10000,20000,VH,8
13,91,82,left,10000,20000,VH,10
20,1,84,right,10000,20000,VH,10
29,67,83,left,10000,20000,H,10
21,47,105,left,10000,20000,H,12
25,60,64,left,10000,20000,H,8
19,85,84,left,10000,20000,H,10
29,2,28,right,10000,20000,V,4
14,59,43,right,10000,20000,VH,5
16,82,48,right,10000,20000,H,6
1,30,12,right,10000,20000,VH,2
29,70,84,left,10000,20000,H,10
7,68,101,left,10000,20000,V,12
16,90,77,right,10000,20000,V,9
6,13,89,right,10000,20000,VH,10
13,55,61,right,10000,20000,VH,7
14,79,103,left,10000,20000,V,12
7,99,71,right,10000,20000,VH,8
17,105,62,left,10000,20000,H,7
4,46,79,right,10000,20000,VH,9
13,75,24,left,10000,20000,V,3
10,54,9,right,10000,20000,H,1
15,1,31,left,10000,20000,VH,4
29,108,8,right,10000,20000,V,1
3,108,3,left,10000,20000,H,1
29,53,78,right,10000,20000,VH,9
15,6,81,right,10000,20000,VH,9
20,42,48,right,10000,20000,VH,6
21,74,9,left,10000,20000,V,1
6,62,37,left,10000,20000,H,5
10,10,102,left,10000,20000,V,12
8,56,42,right,10000,20000,H,5
24,56,23,left,10000,20000,H,3
26,14,56,left,10000,20000,VH,7
14,17,99,right,10000,20000,V,11
19,10,31,right,10000,20000,H,4
25,25,70,left,10000,20000,H,8
29,19,52,right,10000,20000,V,6
